,id_num,cc_num,cc_score,cc_name
2357,2683,110,9.5,큐로
2358,4936,99,10.0,자유
2359,3615,41,10.0,링크나인(P9)
2360,592,2,8.0,88
2361,5072,110,8.5,큐로
2362,5072,128,9.0,필로스
2363,414,113,10.0,태광
2364,2083,84,8.5,양평TPC
2365,4712,106,6.5,캐슬렉스
2366,1328,9,7.5,골드
2367,1328,110,9.0,큐로
2368,5695,68,10.0,스카이밸리
2369,3991,126,8.5,프리스틴밸리
2370,2975,2,10.0,88
2371,2975,108,10.0,코리아
2372,1427,119,8.5,포레스트힐
2373,2594,68,9.0,스카이밸리
2374,3275,106,10.0,캐슬렉스
2375,5700,40,6.5,리앤리
2376,315,62,10.0,세현
2377,2777,72,10.0,써닝포인트
2378,2777,13,9.5,그린힐
2379,4708,112,7.5,타이거
2380,3481,122,9.0,포천아도니스
2381,182,19,9.0,남서울
2382,5143,44,10.0,몽베르
2383,5325,62,10.0,세현
2384,4242,3,7.0,H1 CLUB(구 덕평)
2385,4390,58,9.5,서서울
2386,4390,87,8.5,여주신라
2387,1786,44,10.0,몽베르
2388,1786,44,10.0,몽베르
2389,5452,30,8.5,라싸
2390,3763,72,10.0,써닝포인트
2391,833,40,10.0,리앤리
2392,905,110,4.5,큐로
2393,4551,85,10.0,에덴블루
2394,1756,51,10.0,블루헤런
2395,4300,15,8.0,금강
2396,5796,44,10.0,몽베르
2397,1428,129,7.5,한림광릉
2398,4194,2,6.0,88
2399,1837,102,9.5,중부
2400,2658,113,10.0,태광
2401,3576,44,5.5,몽베르
2402,5506,136,7.5,화성(P9)
2403,1104,122,7.0,포천아도니스
2404,1104,102,9.5,중부
2405,3329,6,6.5,강남300
2406,4363,24,9.5,뉴서울
2407,945,99,10.0,자유
2408,5709,118,10.0,페럼
2409,5709,60,10.0,서원힐스
2410,5835,60,10.0,서원힐스
2411,2673,60,10.0,서원힐스
2412,833,110,10.0,큐로
2413,3493,2,8.5,88
2414,6035,38,8.0,루트52
2415,5928,9,8.0,골드
2416,5928,93,9.5,은화삼
2417,3787,86,9.5,여주
2418,1839,128,10.0,필로스
2419,2708,107,10.0,캐슬파인
2420,5041,6,10.0,강남300
2421,5041,24,10.0,뉴서울
2422,934,28,9.0,더크로스비
2423,5044,96,10.0,이포
2424,3896,64,10.0,솔모로
2425,2399,73,10.0,썬힐
2426,855,124,7.0,포천힐스
2427,3024,9,7.5,골드
2428,2619,64,7.0,솔모로
2429,316,122,6.0,포천아도니스
2430,1946,2,10.0,88
2431,3816,111,7.5,크리스탈밸리
2432,6019,111,10.0,크리스탈밸리
2433,129,111,10.0,크리스탈밸리
2434,4891,111,10.0,크리스탈밸리
2435,2597,111,10.0,크리스탈밸리
2436,5402,64,10.0,솔모로
2437,206,118,9.0,페럼
2438,206,113,10.0,태광
2439,4515,113,10.0,태광
2440,3655,96,9.5,이포
2441,5660,118,10.0,페럼
2442,5770,68,10.0,스카이밸리
2443,3755,108,10.0,코리아
2444,4632,126,10.0,프리스틴밸리
2445,2557,3,9.0,H1 CLUB(구 덕평)
2446,1339,129,9.5,한림광릉
2447,5654,3,10.0,H1 CLUB(구 덕평)
2448,5654,3,10.0,H1 CLUB(구 덕평)
2449,3925,9,10.0,골드
2450,4770,135,6.5,해솔리아
2451,3558,99,10.0,자유
2452,2643,124,8.0,포천힐스
2453,5099,62,10.0,세현
2454,439,19,10.0,남서울
2455,3331,113,8.5,태광
2456,3331,37,7.5,루나힐스안성
2457,3331,106,7.0,캐슬렉스
2458,605,15,6.0,금강
2459,2405,84,6.0,양평TPC
2460,5971,1,10.0,360도
2461,4175,51,7.0,블루헤런
2462,3200,107,9.0,캐슬파인
2463,5904,85,8.0,에덴블루
2464,1748,1,4.0,360도
2465,2194,124,7.5,포천힐스
2466,5301,108,5.5,코리아
2467,3190,28,9.5,더크로스비
2468,1002,129,9.5,한림광릉
2469,1787,2,10.0,88
2470,4598,24,10.0,뉴서울
2471,5336,68,8.5,스카이밸리
2472,3715,6,8.0,강남300
2473,2517,84,10.0,양평TPC
2474,5153,60,9.5,서원힐스
2475,3360,119,9.0,포레스트힐
2476,5688,1,10.0,360도
2477,3788,40,7.0,리앤리
2478,3788,125,6.5,푸른솔포천
2479,3763,107,10.0,캐슬파인
2480,3280,136,5.5,화성(P9)
2481,5362,113,7.5,태광
2482,4194,62,10.0,세현
2483,4194,1,10.0,360도
2484,1786,27,10.0,뉴코리아
2485,1935,37,8.0,루나힐스안성
2486,783,60,10.0,서원힐스
2487,5660,96,10.0,이포
2488,4968,80,9.5,안성베네스트
2489,5155,124,8.5,포천힐스
2490,2836,134,8.0,한원
2491,3037,19,10.0,남서울
2492,2516,91,3.5,용인
2493,1674,68,8.0,스카이밸리
2494,3819,38,8.5,루트52
2495,1282,79,7.5,안성
2496,1282,84,7.5,양평TPC
2497,4009,129,10.0,한림광릉
2498,3982,108,10.0,코리아
2499,2557,3,9.0,H1 CLUB(구 덕평)
2500,3982,6,10.0,강남300
2501,5341,68,10.0,스카이밸리
2502,414,118,9.5,페럼
2503,5458,113,10.0,태광
2504,801,118,10.0,페럼
2505,5122,44,6.5,몽베르
2506,1179,107,9.5,캐슬파인
2507,460,125,9.5,푸른솔포천
2508,3896,68,10.0,스카이밸리
2509,4260,12,9.5,골프클럽Q(구 안성Q)
2510,3417,62,9.0,세현
2511,1328,9,6.5,골드
2512,4882,72,10.0,써닝포인트
2513,2190,9,7.5,골드
2514,592,28,8.0,더크로스비
2515,29,68,10.0,스카이밸리
2516,3234,135,5.0,해솔리아
2517,6003,3,8.5,H1 CLUB(구 덕평)
2518,1924,104,5.0,참밸리
2519,2109,6,8.5,강남300
2520,1701,68,8.5,스카이밸리
2521,3656,51,9.0,블루헤런
2522,4741,9,8.0,골드
2523,6000,80,10.0,안성베네스트
2524,3943,113,10.0,태광
2525,704,51,10.0,블루헤런
2526,4690,37,7.5,루나힐스안성
2527,2637,2,8.5,88
2528,2828,124,2.0,포천힐스
2529,801,60,10.0,서원힐스
2530,860,108,10.0,코리아
2531,2626,15,9.0,금강
2532,5052,62,9.0,세현
2533,1940,19,10.0,남서울
2534,5416,37,8.0,루나힐스안성
2535,836,44,8.0,몽베르
2536,6,84,7.5,양평TPC
2537,4363,128,8.5,필로스
2538,4363,24,10.0,뉴서울
2539,1282,124,6.0,포천힐스
2540,5701,51,10.0,블루헤런
2541,2596,75,6.0,아리지
2542,2596,122,4.5,포천아도니스
2543,3972,3,7.0,H1 CLUB(구 덕평)
2544,2897,128,10.0,필로스
2545,5186,128,9.0,필로스
2546,4331,60,9.5,서원힐스
2547,1009,2,9.5,88
2548,2420,68,10.0,스카이밸리
2549,1610,2,7.5,88
2550,451,44,5.0,몽베르
2551,451,44,7.5,몽베르
2552,3656,107,8.5,캐슬파인
2553,1121,96,4.0,이포
2554,2967,83,10.0,양지파인
2555,447,9,6.0,골드
2556,2435,84,10.0,양평TPC
2557,5048,107,10.0,캐슬파인
2558,4422,85,10.0,에덴블루
2559,787,80,10.0,안성베네스트
2560,5177,15,6.5,금강
2561,2148,28,9.5,더크로스비
2562,4393,93,10.0,은화삼
2563,4775,2,10.0,88
2564,5956,122,10.0,포천아도니스
2565,4393,110,7.0,큐로
2566,4159,124,7.0,포천힐스
2567,5368,68,10.0,스카이밸리
2568,282,87,10.0,여주신라
2569,3993,124,10.0,포천힐스
2570,3644,37,7.5,루나힐스안성
2571,1543,2,7.5,88
2572,3981,108,7.0,코리아
2573,5153,87,9.0,여주신라
2574,3554,15,9.5,금강
2575,882,107,10.0,캐슬파인
2576,5334,30,7.0,라싸
2577,5835,113,10.0,태광
2578,801,96,10.0,이포
2579,4331,125,9.5,푸른솔포천
2580,3652,136,6.5,화성(P9)
2581,320,99,10.0,자유
2582,4879,37,7.5,루나힐스안성
2583,4741,9,10.0,골드
2584,4053,3,8.0,H1 CLUB(구 덕평)
2585,4053,38,5.5,루트52
2586,1140,68,9.5,스카이밸리
2587,3018,117,10.0,파주
2588,5835,118,10.0,페럼
2589,783,96,10.0,이포
2590,1328,9,7.5,골드
2591,1686,2,6.5,88
2592,3583,125,10.0,푸른솔포천
2593,3498,1,10.0,360도
2594,2729,37,10.0,루나힐스안성
2595,2729,38,10.0,루트52
2596,4140,107,8.5,캐슬파인
2597,3802,44,10.0,몽베르
2598,2779,75,9.5,아리지
2599,2394,6,7.5,강남300
2600,2308,113,10.0,태광
2601,2596,122,4.5,포천아도니스
2602,4967,73,8.5,썬힐
2603,4925,15,10.0,금강
2604,4925,73,8.0,썬힐
2605,3663,17,8.0,김포시사이드
2606,3180,107,10.0,캐슬파인
2607,3560,37,8.5,루나힐스안성
2608,1885,17,8.0,김포시사이드
2609,518,96,7.0,이포
2610,3510,73,9.5,썬힐
2611,2431,110,8.5,큐로
2612,2223,9,9.5,골드
2613,875,107,7.5,캐슬파인
2614,1070,15,9.5,금강
2615,1070,12,8.5,골프클럽Q(구 안성Q)
2616,1070,17,9.0,김포시사이드
2617,2987,62,8.0,세현
2618,4072,84,6.0,양평TPC
2619,4742,126,7.0,프리스틴밸리
2620,4965,15,10.0,금강
2621,3873,93,8.5,은화삼
2622,844,3,10.0,H1 CLUB(구 덕평)
2623,1250,68,10.0,스카이밸리
2624,4061,126,8.5,프리스틴밸리
2625,469,113,9.5,태광
2626,1949,55,9.0,빅토리아(P9)
2627,5898,37,9.0,루나힐스안성
2628,3926,99,10.0,자유
2629,5320,80,9.5,안성베네스트
2630,5320,80,9.5,안성베네스트
2631,1478,122,10.0,포천아도니스
2632,3460,108,7.0,코리아
2633,3460,72,7.5,써닝포인트
2634,2245,113,10.0,태광
2635,4341,106,6.5,캐슬렉스
2636,2200,93,10.0,은화삼
2637,3291,6,10.0,강남300
2638,440,98,4.0,일동레이크 락가든(P9)
2639,6023,53,9.0,비에이비스타퍼블릭
2640,2333,53,8.5,비에이비스타퍼블릭
2641,5495,93,8.0,은화삼
2642,4363,32,10.0,레이크사이드
2643,4363,68,10.0,스카이밸리
2644,5709,118,10.0,페럼
2645,1601,28,6.5,더크로스비
2646,872,107,9.5,캐슬파인
2647,1069,58,9.0,서서울
2648,3037,19,10.0,남서울
2649,3037,44,10.0,몽베르
2650,687,15,8.5,금강
2651,4966,64,10.0,솔모로
2652,1726,128,8.5,필로스
2653,1764,108,7.5,코리아
2654,1615,52,10.0,비에이비스타
2655,4818,87,10.0,여주신라
2656,830,58,10.0,서서울
2657,4526,60,10.0,서원힐스
2658,4882,72,9.5,써닝포인트
2659,4968,12,5.5,골프클럽Q(구 안성Q)
2660,4968,80,10.0,안성베네스트
2661,4965,106,10.0,캐슬렉스
2662,3816,111,8.5,크리스탈밸리
2663,3769,117,8.5,파주
2664,767,9,9.0,골드
2665,767,68,8.0,스카이밸리
2666,1924,117,10.0,파주
2667,1679,15,10.0,금강
2668,2474,108,9.0,코리아
2669,3591,62,9.0,세현
2670,1594,113,10.0,태광
2671,3021,62,8.5,세현
2672,4966,93,9.5,은화삼
2673,1804,15,8.0,금강
2674,4798,87,6.5,여주신라
2675,4313,3,8.0,H1 CLUB(구 덕평)
2676,4393,15,9.0,금강
2677,4214,32,10.0,레이크사이드
2678,5247,112,10.0,타이거
2679,4892,93,10.0,은화삼
2680,2258,58,8.5,서서울
2681,4466,99,10.0,자유
2682,5424,40,8.5,리앤리
2683,2980,44,10.0,몽베르
2684,4787,129,4.5,한림광릉
2685,3087,68,10.0,스카이밸리
2686,1202,118,9.5,페럼
2687,3440,46,10.0,베뉴지
2688,4666,83,8.0,양지파인
2689,3820,93,10.0,은화삼
2690,3674,122,10.0,포천아도니스
2691,2420,68,6.5,스카이밸리
2692,518,15,8.5,금강
2693,518,93,4.0,은화삼
2694,518,134,10.0,한원
2695,1105,64,7.5,솔모로
2696,4890,28,9.0,더크로스비
2697,4890,28,10.0,더크로스비
2698,4201,44,8.5,몽베르
2699,5712,122,8.0,포천아도니스
2700,5937,80,9.5,안성베네스트
2701,3481,15,10.0,금강
2702,4242,3,8.5,H1 CLUB(구 덕평)
2703,5501,99,10.0,자유
2704,4775,24,10.0,뉴서울
2705,1277,16,10.0,기흥
2706,4199,62,9.0,세현
2707,2987,62,7.5,세현
2708,2412,15,10.0,금강
2709,799,136,10.0,화성(P9)
2710,4261,37,9.0,루나힐스안성
2711,5146,62,8.5,세현
2712,767,68,9.5,스카이밸리
2713,4536,64,10.0,솔모로
2714,1543,2,9.0,88
2715,6085,84,10.0,양평TPC
2716,5478,72,9.0,써닝포인트
2717,1087,113,6.0,태광
2718,2359,93,10.0,은화삼
2719,645,107,7.5,캐슬파인
2720,3252,107,10.0,캐슬파인
2721,3818,53,9.5,비에이비스타퍼블릭
2722,1778,60,10.0,서원힐스
2723,4054,99,9.0,자유
2724,4054,51,8.5,블루헤런
2725,4869,107,5.5,캐슬파인
2726,2372,9,10.0,골드
2727,4297,15,10.0,금강
2728,3422,28,5.5,더크로스비
2729,844,9,9.0,골드
2730,2364,99,10.0,자유
2731,1865,51,8.0,블루헤런
2732,1865,12,6.5,골프클럽Q(구 안성Q)
2733,1612,1,9.0,360도
2734,2089,113,9.0,태광
2735,2777,72,10.0,써닝포인트
2736,5709,80,9.0,안성베네스트
2737,4515,118,10.0,페럼
2738,4544,72,10.0,써닝포인트
2739,5466,21,10.0,남양주(P9)
2740,3896,126,10.0,프리스틴밸리
2741,4009,129,10.0,한림광릉
2742,1249,99,10.0,자유
2743,2601,128,7.0,필로스
2744,1104,58,8.5,서서울
2745,1104,122,6.0,포천아도니스
2746,3208,80,10.0,안성베네스트
2747,2761,80,8.5,안성베네스트
2748,6041,28,10.0,더크로스비
2749,3265,107,10.0,캐슬파인
2750,2777,64,10.0,솔모로
2751,945,51,8.5,블루헤런
2752,4004,53,10.0,비에이비스타퍼블릭
2753,3698,62,8.5,세현
2754,3552,51,10.0,블루헤런
2755,1784,60,10.0,서원힐스
2756,4462,58,9.5,서서울
2757,2895,125,8.0,푸른솔포천
2758,1873,73,10.0,썬힐
2759,5336,110,7.5,큐로
2760,4798,64,6.5,솔모로
2761,4711,13,8.5,그린힐
2762,817,113,8.5,태광
2763,4583,72,10.0,써닝포인트
2764,3028,37,8.0,루나힐스안성
2765,3028,37,7.5,루나힐스안성
2766,2555,68,10.0,스카이밸리
2767,5714,44,10.0,몽베르
2768,4409,73,6.0,썬힐
2769,5465,37,10.0,루나힐스안성
2770,2089,12,5.0,골프클럽Q(구 안성Q)
2771,2089,80,9.0,안성베네스트
2772,1874,37,9.0,루나힐스안성
2773,886,37,10.0,루나힐스안성
2774,414,125,10.0,푸른솔포천
2775,2174,80,10.0,안성베네스트
2776,3481,15,10.0,금강
2777,4965,68,10.0,스카이밸리
2778,1604,93,10.0,은화삼
2779,3498,1,7.5,360도
2780,963,44,10.0,몽베르
2781,986,124,8.5,포천힐스
2782,672,84,5.5,양평TPC
2783,1602,44,10.0,몽베르
2784,5302,28,10.0,더크로스비
2785,622,110,8.0,큐로
2786,5490,68,9.0,스카이밸리
2787,1172,16,9.0,기흥
2788,4395,135,7.5,해솔리아
2789,2922,6,4.0,강남300
2790,978,58,10.0,서서울
2791,4755,15,10.0,금강
2792,1172,53,7.5,비에이비스타퍼블릭
2793,640,91,2.0,용인
2794,1543,2,7.0,88
2795,965,107,6.5,캐슬파인
2796,3605,30,7.5,라싸
2797,3605,113,8.5,태광
2798,2131,72,7.0,써닝포인트
2799,2131,15,10.0,금강
2800,3982,113,10.0,태광
2801,2858,19,7.5,남서울
2802,3712,83,4.5,양지파인
2803,4798,2,8.5,88
2804,4798,64,7.0,솔모로
2805,3028,84,8.5,양평TPC
2806,5383,3,9.0,H1 CLUB(구 덕평)
2807,4843,125,8.5,푸른솔포천
2808,3024,122,8.0,포천아도니스
2809,5958,37,9.5,루나힐스안성
2810,5366,122,8.5,포천아도니스
2811,536,91,8.0,용인
2812,4264,9,10.0,골드
2813,5199,108,10.0,코리아
2814,1081,128,6.5,필로스
2815,3982,73,10.0,썬힐
2816,4965,64,10.0,솔모로
2817,4905,107,10.0,캐슬파인
2818,5994,60,9.5,서원힐스
2819,801,96,10.0,이포
2820,5977,60,10.0,서원힐스
2821,3816,111,9.0,크리스탈밸리
2822,3481,99,10.0,자유
2823,5424,122,10.0,포천아도니스
2824,5424,128,10.0,필로스
2825,5424,99,10.0,자유
2826,5424,129,8.5,한림광릉
2827,5424,87,10.0,여주신라
2828,5446,124,8.0,포천힐스
2829,6003,113,8.5,태광
2830,224,75,7.0,아리지
2831,5383,3,9.0,H1 CLUB(구 덕평)
2832,2156,68,9.5,스카이밸리
2833,5692,37,8.5,루나힐스안성
2834,3413,122,10.0,포천아도니스
2835,1244,3,5.5,H1 CLUB(구 덕평)
2836,2483,37,5.0,루나힐스안성
2837,5040,15,9.5,금강
2838,5192,107,9.0,캐슬파인
2839,1565,68,10.0,스카이밸리
2840,1565,68,10.0,스카이밸리
2841,56,112,8.5,타이거
2842,3817,84,6.5,양평TPC
2843,5220,37,9.5,루나힐스안성
2844,5102,91,10.0,용인
2845,2325,99,8.0,자유
2846,2325,99,8.5,자유
2847,5506,73,6.5,썬힐
2848,3896,3,10.0,H1 CLUB(구 덕평)
2849,3896,3,10.0,H1 CLUB(구 덕평)
2850,1868,96,7.5,이포
2851,2706,15,10.0,금강
2852,1463,58,10.0,서서울
2853,3857,122,10.0,포천아도니스
2854,2015,52,6.0,비에이비스타
2855,3331,75,8.0,아리지
2856,3689,64,7.5,솔모로
2857,1764,108,9.0,코리아
2858,1764,9,6.5,골드
2859,4260,87,10.0,여주신라
2860,3560,73,5.5,썬힐
2861,4875,91,7.0,용인
2862,4972,80,9.0,안성베네스트
2863,3366,93,8.5,은화삼
2864,974,17,10.0,김포시사이드
2865,4996,58,10.0,서서울
2866,3021,17,3.5,김포시사이드
2867,3481,99,10.0,자유
2868,4313,122,10.0,포천아도니스
2869,2710,64,10.0,솔모로
2870,2710,64,10.0,솔모로
2871,4313,6,10.0,강남300
2872,4431,52,10.0,비에이비스타
2873,4727,86,8.0,여주
2874,1737,80,8.5,안성베네스트
2875,2221,15,8.5,금강
2876,2332,68,10.0,스카이밸리
2877,4802,32,10.0,레이크사이드
2878,1129,84,10.0,양평TPC
2879,24,40,10.0,리앤리
2880,4411,82,10.0,양주
2881,3644,78,8.0,아일랜드
2882,4363,2,7.5,88
2883,5962,117,9.5,파주
2884,5320,118,10.0,페럼
2885,2879,106,5.5,캐슬렉스
2886,1747,69,10.0,신안
2887,2633,68,10.0,스카이밸리
2888,1747,80,10.0,안성베네스트
2889,2644,15,10.0,금강
2890,3674,9,8.0,골드
2891,949,53,9.5,비에이비스타퍼블릭
2892,206,87,9.5,여주신라
2893,4036,9,8.0,골드
2894,2796,32,9.5,레이크사이드
2895,2796,122,9.0,포천아도니스
2896,2796,126,9.0,프리스틴밸리
2897,2796,122,10.0,포천아도니스
2898,3982,58,10.0,서서울
2899,3982,58,10.0,서서울
2900,3982,58,10.0,서서울
2901,3982,58,10.0,서서울
2902,3982,73,10.0,썬힐
2903,3982,58,10.0,서서울
2904,3982,58,10.0,서서울
2905,3982,73,10.0,썬힐
2906,3982,108,10.0,코리아
2907,3982,6,10.0,강남300
2908,3982,6,10.0,강남300
2909,3982,73,10.0,썬힐
2910,3982,6,10.0,강남300
2911,2587,93,10.0,은화삼
2912,2587,87,10.0,여주신라
2913,2587,93,10.0,은화삼
2914,2587,87,9.5,여주신라
2915,2343,32,10.0,레이크사이드
2916,1764,108,10.0,코리아
2917,2134,125,9.5,푸른솔포천
2918,5524,16,10.0,기흥
2919,4918,19,8.5,남서울
2920,2592,19,5.0,남서울
2921,5700,68,6.0,스카이밸리
2922,2005,118,10.0,페럼
2923,5402,118,9.5,페럼
2924,1202,60,10.0,서원힐스
2925,4261,58,10.0,서서울
2926,4261,124,7.0,포천힐스
2927,2416,1,10.0,360도
2928,3016,112,9.0,타이거
2929,1691,3,7.5,H1 CLUB(구 덕평)
2930,1924,84,10.0,양평TPC
2931,767,96,8.5,이포
2932,4833,58,10.0,서서울
2933,945,68,9.0,스카이밸리
2934,5994,113,10.0,태광
2935,2005,125,9.5,푸른솔포천
2936,4007,87,8.0,여주신라
2937,2671,1,10.0,360도
2938,3300,87,9.5,여주신라
2939,4479,60,10.0,서원힐스
2940,2394,9,6.0,골드
2941,4966,80,9.0,안성베네스트
2942,5782,73,8.0,썬힐
2943,5118,58,9.0,서서울
2944,5003,16,10.0,기흥
2945,5003,73,10.0,썬힐
2946,2200,44,10.0,몽베르
2947,2200,44,10.0,몽베르
2948,1014,15,9.5,금강
2949,178,16,9.5,기흥
2950,3531,73,10.0,썬힐
2951,3021,13,10.0,그린힐
2952,5994,87,9.5,여주신라
2953,2573,122,9.0,포천아도니스
2954,3857,87,10.0,여주신라
2955,404,98,10.0,일동레이크 락가든(P9)
2956,3056,37,9.5,루나힐스안성
2957,243,2,10.0,88
2958,5992,75,10.0,아리지
2959,3034,106,4.5,캐슬렉스
2960,5199,125,9.5,푸른솔포천
2961,34,73,7.0,썬힐
2962,3518,129,4.0,한림광릉
2963,4712,51,10.0,블루헤런
2964,4712,64,10.0,솔모로
2965,403,73,10.0,썬힐
2966,1283,122,8.5,포천아도니스
2967,555,112,8.5,타이거
2968,2744,16,10.0,기흥
2969,2744,9,9.5,골드
2970,4833,9,4.0,골드
2971,4798,50,7.5,블루원용인(P9)
2972,4798,68,6.0,스카이밸리
2973,4798,80,8.0,안성베네스트
2974,4798,87,9.0,여주신라
2975,1784,118,10.0,페럼
2976,5289,108,10.0,코리아
2977,5700,68,6.0,스카이밸리
2978,4478,6,7.0,강남300
2979,4411,64,10.0,솔모로
2980,1594,64,9.5,솔모로
2981,4972,80,9.0,안성베네스트
2982,1372,52,3.0,비에이비스타
2983,887,84,9.5,양평TPC
2984,1054,62,10.0,세현
2985,3822,93,8.5,은화삼
2986,3787,42,9.0,마에스트로
2987,2633,68,10.0,스카이밸리
2988,3002,136,10.0,화성(P9)
2989,4512,118,10.0,페럼
2990,5789,72,8.5,써닝포인트
2991,4633,118,10.0,페럼
2992,2554,124,7.0,포천힐스
2993,3021,13,5.0,그린힐
2994,3021,72,8.5,써닝포인트
2995,831,113,10.0,태광
2996,3128,117,7.5,파주
2997,4941,135,4.0,해솔리아
2998,554,110,7.5,큐로
2999,5581,44,10.0,몽베르
3000,5581,44,10.0,몽베르
3001,5950,107,10.0,캐슬파인
3002,5950,93,10.0,은화삼
3003,3106,19,6.5,남서울
3004,3858,87,10.0,여주신라
3005,4341,106,5.5,캐슬렉스
3006,2401,15,10.0,금강
3007,4352,64,10.0,솔모로
3008,4352,58,10.0,서서울
3009,4214,93,10.0,은화삼
3010,3634,122,10.0,포천아도니스
3011,3272,32,7.5,레이크사이드
3012,126,58,10.0,서서울
3013,4583,58,8.0,서서울
3014,415,15,10.0,금강
3015,1929,111,10.0,크리스탈밸리
3016,1924,57,8.5,샴발라
3017,5879,15,10.0,금강
3018,5536,75,9.0,아리지
3019,763,99,7.5,자유
3020,4726,16,10.0,기흥
3021,2658,62,5.5,세현
3022,469,68,10.0,스카이밸리
3023,2980,44,8.5,몽베르
3024,790,87,7.5,여주신라
3025,1770,68,10.0,스카이밸리
3026,3247,128,10.0,필로스
3027,2129,64,10.0,솔모로
3028,664,72,6.5,써닝포인트
3029,4835,87,8.0,여주신라
3030,5977,60,10.0,서원힐스
3031,4905,107,10.0,캐슬파인
3032,4281,12,10.0,골프클럽Q(구 안성Q)
3033,2243,64,10.0,솔모로
3034,1108,12,8.0,골프클럽Q(구 안성Q)
3035,3065,44,9.5,몽베르
3036,1565,28,8.5,더크로스비
3037,1565,64,9.0,솔모로
3038,5992,58,8.5,서서울
3039,4965,64,10.0,솔모로
3040,4580,15,10.0,금강
3041,5542,51,10.0,블루헤런
3042,4025,107,8.5,캐슬파인
3043,3981,9,8.0,골드
3044,341,136,3.5,화성(P9)
3045,3440,70,5.5,신안(P9)
3046,206,118,9.5,페럼
3047,4973,93,10.0,은화삼
3048,4968,80,10.0,안성베네스트
3049,2478,12,10.0,골프클럽Q(구 안성Q)
3050,2667,3,10.0,H1 CLUB(구 덕평)
3051,814,51,9.5,블루헤런
3052,4623,87,10.0,여주신라
3053,4623,38,7.5,루트52
3054,5276,108,8.5,코리아
3055,4982,9,6.0,골드
3056,1764,9,6.0,골드
3057,1764,9,6.0,골드
3058,1764,16,8.0,기흥
3059,468,93,8.5,은화삼
3060,4536,80,10.0,안성베네스트
3061,3300,68,9.5,스카이밸리
3062,4363,68,10.0,스카이밸리
3063,1172,53,7.5,비에이비스타퍼블릭
3064,1650,107,9.5,캐슬파인
3065,3518,129,4.5,한림광릉
3066,1869,44,10.0,몽베르
3067,764,107,8.5,캐슬파인
3068,5694,122,10.0,포천아도니스
3069,5694,122,10.0,포천아도니스
3070,1949,87,8.0,여주신라
3071,3228,13,5.5,그린힐
3072,5439,9,10.0,골드
3073,5439,124,8.0,포천힐스
3074,3824,73,9.0,썬힐
3075,2764,70,5.5,신안(P9)
3076,2478,12,10.0,골프클럽Q(구 안성Q)
3077,5375,112,10.0,타이거
3078,5703,30,8.0,라싸
3079,3023,122,9.5,포천아도니스
3080,1958,53,8.0,비에이비스타퍼블릭
3081,3481,64,9.5,솔모로
3082,5709,64,10.0,솔모로
3083,5835,118,10.0,페럼
3084,4914,12,10.0,골프클럽Q(구 안성Q)
3085,5646,44,7.5,몽베르
3086,3021,72,8.5,써닝포인트
3087,3348,96,10.0,이포
3088,2417,15,9.0,금강
3089,4263,107,8.5,캐슬파인
3090,833,32,8.0,레이크사이드
